Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AM
08/20/2021,73.34803827347439,53.635097493036206,53.34371894444177,26.095711471688034,54.7782321580958,48.484081007925774,60.98818364096021,31.278442723961376,46.03935084313803,78.7028549201937,61.84424458456391,34.77820199458222,55.58537019889544,26.69169018356689,29.039979904581728,72.50888149197519,44.55427748619389,18.641858798961422,61.65543134845759,76.31933157772133,60.31145132209611,55.53285722131194,62.61209389523464,64.26744482365618,23.84108636472078
08/23/2021,79.47987946598717,59.19278843974832,60.17565094379264,28.13733268133923,61.10012642258294,59.5568905771444,64.47114144095215,31.66145367318485,40.6723570913792,77.49906445798644,60.94084143812196,38.08572988074481,57.99193422678874,33.60347893595271,29.04106675628948,73.97994085853475,51.87237716482611,22.821182163315513,63.848108571524634,79.74287132258246,67.26530835361389,61.40824306792467,70.31983793374198,68.60834804482508,37.9309856464906
08/24/2021,78.19619991939517,58.351467784365624,66.9675462477104,34.882699025556164,66.41737818935931,64.38583910899524,72.2538416554523,37.32522060171247,49.063281710035675,66.0685730205162,52.761806888330625,45.18637601508658,58.47800640687217,44.69764454848658,39.04708562320978,65.71330787520715,45.85959384873693,40.757305254744566,51.94941243864074,70.49120705427794,63.47476333399881,60.71670408574523,73.00230914075657,71.47286805986454,39.5972887437502
08/25/2021,74.87671627772909,59.58838836618463,62.61420467396693,43.209595300924434,71.68052085568533,59.01010325228423,76.81882657676178,46.611823989219545,49.34192877200864,51.5076993690179,51.45572150704785,42.93636272767178,64.75450386852657,45.690495087788854,46.88961318482041,60.37368020388575,44.7910228472188,41.349640485774245,53.784136689292026,66.2401088716878,65.90934111623048,66.83739815331168,71.52209111152733,68.0242280134897,46.37682083699509
08/26/2021,70.97950844300222,54.685620129928985,62.964803358446055,38.89033570306783,71.0493739383297,57.65537431820475,76.09416054622233,45.80399659993481,49.06604983327752,50.70987566267649,57.428237412046194,45.46224322526601,66.79636402845443,33.84346428738779,45.52539135057984,55.03474778486135,40.79755335691881,31.530401311568895,50.82112508804211,59.14051477267309,59.762677056751706,68.40997742339998,68.3491508898848,63.621948440830465,57.142822218302925
08/27/2021,64.99903240037152,54.283971640340724,64.29769557846284,45.63449243551405,70.41106485340336,51.119107101077645,70.76841037704114,40.044676025255896,50.57819235389722,48.375468024262254,51.53072774336785,50.32958196007516,60.836322470361736,27.50379173981004,38.57830111961034,53.81191697570698,41.517807457788734,21.791170902100674,55.310300321474244,61.4312533235729,57.1248401418189,71.7628508007075,64.78121967348271,69.24801563856448,51.08695374890148
08/30/2021,67.84993577452197,57.233442093038605,68.15008333064729,51.071764559104686,73.08730247050968,62.18488699325806,73.88487743196508,49.1717774913902,49.47199782257388,41.15216267579197,57.282643174683145,59.9681384099852,63.78976165160376,35.58557343873193,47.231334658923686,50.78488260683571,44.63071380173887,30.02943242664027,50.73464797620947,61.60361213323136,56.06451152064328,69.57442866704915,69.52297523941522,69.26348560474295,61.73909072773721
08/31/2021,74.97388078390152,67.58655533229488,72.40313372376312,62.22111321821872,74.57306563203629,68.50481358386601,75.3664562231674,42.29406034006506,55.52096433399415,41.58975171369946,56.068514471215444,64.58510685834291,52.75439762967684,36.2857472068044,39.30941458534694,52.802798825478696,45.71427482700105,30.158297510235812,53.51814765644337,64.15713373611878,58.03688131532836,70.0627200730107,79.48824117986806,76.77421406770446,56.41020111880327
09/01/2021,71.12654509851909,63.31996873152757,71.67895558522295,70.61280876139163,77.30359921293199,68.36233020713043,77.4968124190959,35.26808146238635,57.261847826527294,43.10735309745767,58.24794787812002,61.89894203556588,46.976449374888794,37.674881146755375,35.958229238350114,51.05845273034829,38.36554231834901,27.759993452308564,48.798346899928404,62.5085993359076,56.474861395613694,76.26481783475748,75.7908135335694,79.10865242614616,55.65213110045188
09/02/2021,68.5847973022721,59.02288759558356,70.97728267669663,70.3955852207035,76.70369749521241,68.35034815777459,76.97549595207666,33.482561515309854,53.30173324751644,41.71889156789293,61.16455015839761,57.32628021105596,44.722129254660466,46.014390005983465,33.96053049117516,48.67723637716198,40.16707999468056,35.07323796751602,54.16283174013019,62.48334921152519,50.91859115092509,41.58757190257806,73.5725598674559,77.35385710845148,57.91664537724569
09/03/2021,64.07452946745019,60.83850347809738,69.01588891712487,69.37174659604912,66.93479267256525,60.236890739335955,68.84891773092596,42.038898343601446,54.32583144029586,43.907557924444205,63.0824336892667,54.77534149950575,51.294532034745046,33.73038231299755,42.893160120858596,49.14015102571884,47.91233876118175,28.13187104377721,51.533166960549096,64.08235306120368,52.538081157491405,38.5287724020745,70.96185553207604,66.81805877835095,66.66659763931044
09/07/2021,61.94288621844195,58.10403535520449,74.0411646611815,70.05153476546214,66.67185132644522,58.55380081014194,68.94158016608506,43.99029099270913,66.22178022879422,33.93019738605467,56.01450415662985,57.46476569667444,51.51688609044076,28.86599723324784,45.25289623064954,44.06711888453904,46.611598797041374,26.353020654201444,46.79681206071963,61.2075956805994,45.080604640744845,31.044134418861972,72.2031375976043,73.52631158379472,71.19997371438093
09/08/2021,63.12529674421577,65.41745065377734,78.07048632779009,81.77126931876377,75.09889886730008,71.7666265065637,78.1561858639592,43.38438859441288,80.07449753784941,23.9301165013907,49.386636012818364,66.11446031100117,56.539997951449344,33.19769660102486,45.495056058039204,30.780971945449025,65.51530680941869,32.68504190545899,42.79709702036559,57.95008005163363,30.180623898407518,22.389562408210367,68.8321217497695,74.19011095647028,70.61220892667181
09/09/2021,67.28645766508797,73.23419646621504,79.3895797876811,90.92583434627277,78.31330100904206,69.70776643066114,78.66826907392577,49.0057912228195,76.44710094654056,27.350840251104955,47.87490818234429,76.45232864211786,59.068298484464,44.81627367398686,48.387062426599506,34.841668861600795,67.40388064191417,41.387103494945656,57.20619046590492,71.35672901261412,32.05296835685074,30.97198815000739,78.64216431081849,65.82453827534115,84.61536291669299
09/10/2021,50.98605781529803,68.86848742592122,73.71876303616183,84.94990378013797,77.15564635919233,70.34864532714943,78.19686519836677,56.30073023989221,87.6352537005716,14.78211174477255,31.30599366851034,72.49785937314789,65.8489254965765,42.16590357171437,57.623338654856795,21.29975621551732,66.24137610803717,44.563158168120026,43.70277824921429,65.44175189346225,19.63313663108184,24.20134923483539,72.12606907284426,60.637982673120646,79.1853980685627
09/13/2021,26.353587210371288,51.685374472672606,69.34324108584443,81.53264418584533,61.19760372172713,68.34411049849265,61.12748595467288,56.49300530043735,73.35114565004136,13.603513433223867,21.702640878630945,74.250799434485,57.81994206730302,38.648334984753966,56.87360228712254,15.817836287754133,58.3479126522204,43.20933264999574,43.98511537819879,59.10845917427827,16.43118647512138,20.186602112362678,62.25181017410677,51.46456098257832,77.77767699729594
09/14/2021,30.134787516289435,49.63963932563514,52.835062606793215,75.64898664628447,58.04765462776455,62.93749051200088,58.136419985703206,54.73284181106692,68.23694904088839,14.110360810023778,40.49702393326963,70.17855489169835,59.0804463299798,31.648045849647787,52.79129947891708,15.447590991162201,66.6009786823036,36.906894221540114,57.565223815812566,56.69782940089307,16.494699676678692,21.19295744890394,38.65530715157478,40.90265515089228,78.40364335633708
09/15/2021,42.94281237820324,46.81378107971119,56.63063125150758,71.19763164977124,54.85027273482422,61.30952641947309,53.788633411216026,44.04072014532385,68.01442561426136,14.171678359776436,40.46676390914774,73.87861870670486,48.43912200185762,29.551149220500037,45.45453224235907,16.63507923805392,67.791836249735,34.52143741273866,64.29433450027953,59.90427494015996,17.012558628851977,19.014095372528985,38.096154668719784,42.36210251366812,72.64568988425847
09/16/2021,55.74160944459935,51.444699808877075,52.13190269654591,74.57221662695252,58.222318537647176,55.70692243105501,57.75526454102267,49.107732291127796,70.5573588258636,13.20789149594792,49.256612368401555,77.03850080425214,41.910924570184314,33.45891406363528,54.651188080688634,21.26555324254319,70.64283155903694,35.64704184042611,65.97103007698641,63.502077520443464,26.204010685880363,21.12481124903718,53.19405753348286,43.34373974049238,73.36238813006506
09/17/2021,63.9636100075317,52.76423526577355,52.91832500528959,74.25919526297601,57.49420198186802,59.5805813574348,57.73346043371431,50.33883657757322,78.0074430849258,13.162905578682441,51.49696701889298,72.16408236275387,38.77302243835266,37.61502604539414,55.45717083601721,22.32884864597297,79.97144094478972,42.77199230324925,60.023457722174285,69.53140852121443,25.055278556080424,22.22717805829332,59.546678882272104,38.565673397004765,77.06412042762562
09/20/2021,50.281217605692994,44.76947365536125,37.03024192019896,66.26239073207532,39.11759980513188,41.28660821320256,39.73252077247417,43.23741041601401,76.02014142061616,13.367816301140294,52.87721727474771,62.606461393139156,32.5762625240899,28.464572666476244,46.87820940987275,22.17696228879005,76.35841598196846,36.11889936105483,61.87120577718785,61.87535983944992,24.983976984935254,22.70836834716225,47.159697501261554,40.445858015482315,59.70147859549628
09/21/2021,33.6271094927999,27.7536126507878,27.9166992465246,41.380811944334134,31.89638136535845,23.091808864063736,30.51833355600499,38.45167423210534,49.63631733393565,11.127887406298754,46.35743014629258,45.77184614580768,28.653079649067607,28.1981432787112,43.08562718873611,16.968585286790926,60.60651787496555,35.597195325542614,49.786670589966164,44.21363163810598,25.473765551348436,17.868416547178327,33.9276139942571,39.50233082200036,59.11325379208287
09/22/2021,36.96620043146434,30.978371714388032,33.20546717939315,31.56135388493182,32.75283404571641,26.642454794777493,33.07719153977243,43.181802085939985,51.724140905401434,11.896881070259852,47.75588772900367,47.191978921651625,29.560202360227777,31.104487003131425,45.61749887185517,21.52321050406927,66.55282195879087,39.43148968402615,53.97333132628357,45.96835285775755,26.540814167564037,19.831699116008267,38.74920669682825,38.6293046651956,55.45028335622799
09/23/2021,44.73947320148924,36.02024653949452,43.79652774828447,36.73698789946848,35.62431729472587,16.792040374247748,36.45031070828333,56.10373487383716,57.62364654217455,11.58909589596469,43.76777795541709,60.61019518902575,40.354276086779535,35.371173916694076,56.62979619175194,17.495124607708505,70.42206517050222,43.08801931688886,48.518558606230435,44.90383152150823,27.581157925361694,30.229389853580173,29.430601099100016,34.8760431463068,55.868566068868255
09/24/2021,47.45108138512323,35.58750331123662,50.950042053394135,44.0066019257687,43.591414360331314,23.081134452274696,43.1089859097981,57.23970559999999,59.075767831077364,15.407868497905,36.35279402981826,64.69157339511622,51.48264881901683,58.32323557786638,58.75655464518563,16.048491751036252,65.70557105242577,63.62675835579915,51.39874960262795,38.96518203102537,28.30822016084859,34.98699081755876,33.14718862656855,65.31159723576063,55.238110671464106
09/27/2021,47.148747174534655,34.025971763879895,41.49554630542729,43.22526610106251,45.436841057195004,30.737402784428582,43.9182175331821,59.39578377195047,64.93707589252064,15.2308767415728,36.280961540203606,61.023391177812044,57.051957330635425,61.9293139197901,61.6040614897922,14.914635707883392,64.30569535123198,67.94077177672274,47.258666913521346,55.148546293181234,31.98057158415321,35.236777636817024,29.391310828785024,68.69585142899327,53.20195107964905
09/28/2021,41.56143117931358,24.57336839961097,39.385598035654304,36.24425417439402,40.730366302885386,24.084790035268327,38.83763892386095,65.98169247529093,64.31553307689109,15.024544220123815,36.145276370088254,62.303353572494096,63.47546771855559,55.94850731672626,68.11589745800971,16.581430799983394,72.63799621262785,62.86264138827251,41.165360484553766,50.87686017343441,36.501797643216015,45.13729798172534,26.005644942835318,63.47550806734899,60.08405578014148
09/29/2021,31.948947197577738,22.659614091389017,34.69581467089844,26.707438204930583,32.100737681223876,20.929109314017367,30.820751924215514,69.13788524424086,58.05181432923822,13.359819525390549,35.58717828271733,50.19768837512229,63.06001857894269,43.95753068435213,72.1843518639243,16.65451304488738,53.415303668099625,50.151601702020265,30.81368882729562,35.16573734635409,39.66438585766963,37.93916224411167,20.548247873326815,58.256413386418274,57.37699399175399
09/30/2021,34.8572949408678,26.603000221627767,34.56677164195344,28.379410108653573,30.272050892572793,20.059254858727115,28.627205350267147,70.53217707703892,58.82432894720766,37.72916935123855,38.269499237389304,49.65333207664983,61.87628168208577,48.59026229717635,71.88198058772183,31.607649122185947,57.27989664704199,51.8628161465673,41.26027152554484,39.28842387055643,64.00638591010512,57.18216560902401,20.615827109513887,58.3561736178645,63.26531687476171
10/01/2021,34.43224601922692,31.55572741813579,33.30175229848342,28.307837903142286,33.09697904979703,19.123180045210532,30.829838358099494,63.68260392864965,64.2987445972141,39.29565268832023,37.932848433110905,42.065356393146345,60.95538131083372,46.40958505636226,67.0662579298288,27.99682244773436,45.800144795981,50.29428015923753,33.78290617832272,38.32522508536994,67.71240324537212,55.26087367927745,20.726049167326153,62.61243676032784,57.034210862129434
10/04/2021,42.139912436867824,33.42951498136945,35.83197617085786,29.00498322591484,37.25256597624688,24.26242884072515,35.549011358855694,65.40696141249319,62.331601769523814,39.375506490437544,25.804919116790202,43.57320342879459,62.185759106550385,57.77129492074685,68.65768071356477,28.31572952194189,43.349909233311486,60.07496918780519,24.625783079803227,41.04067319064946,85.33858845024623,56.862798625004984,23.989237929028505,68.70688475419804,58.30259293242856
10/05/2021,34.376170129374756,30.393181130117,28.714363285517535,24.002956146229238,32.496084602643535,19.26930058633748,32.057875238605305,72.11835539841185,63.67194179448963,39.505892449083525,23.99662731871838,34.227629394379875,68.14841560661691,52.04132093117756,73.9597043213076,27.751314528453392,42.28356947387667,48.937579150466405,23.567126807936376,36.981622034551066,89.73246467172297,60.14437086595919,20.954752699945985,63.58989475039687,63.70368986032693
10/06/2021,35.12973119758128,33.472435004792445,35.49722684694528,24.818641472921996,33.74517529443908,26.174941492564443,33.57108984475212,70.75163162039591,59.89923059466026,46.867975381318956,26.162619756562478,35.73632515912247,69.95458554117806,50.5688654766799,69.75683525768741,26.22135405645605,45.757907598266186,48.976618839038736,27.365566896978947,40.202860835920674,80.04085321441178,58.22316100014889,16.550909902676068,63.05400163331972,59.16666218467344
10/07/2021,39.5512910054047,36.20477806256555,38.43382407050591,28.836024303523388,38.62910322712862,27.02261745429655,37.38565568376256,70.71306597788453,60.21733407170025,46.46263423361682,27.708628014444088,39.842314375200644,70.49600477344434,52.53368174040612,67.05629205326343,28.605884054215693,43.10229818743764,51.503276514847705,39.29626971288728,40.62040924238779,79.49756649895953,55.92744345819756,16.30174761073083,62.61633879281895,56.57368226910168
10/08/2021,45.38091773185362,44.022409577235635,43.84236408252354,35.42437126324171,46.90339346004283,28.316634282587003,45.741257069568604,74.03015586544885,62.69156608617056,53.112354501049396,36.626341341218655,44.54908268637609,72.53064202977032,59.89206947721456,70.83334251764569,37.24744698709858,51.806011619095734,56.93817225126038,43.0537007177664,45.52554328729848,82.63353461253753,63.46495878077526,22.771886353583753,61.78491600377207,66.94909397022678
10/11/2021,50.56387497590141,49.90214315944722,47.70953140569355,42.64451675224973,52.229118486412524,32.591264853866036,52.06405193413173,85.01313767724469,74.43023286372441,52.36142194048697,46.08131647938114,51.216248057994775,86.24419155257914,61.86715421478211,82.03774217045714,38.78500949270624,53.2075751399029,59.91586869576939,45.76025977139453,50.53106564179399,75.92360819591178,72.46270754877622,24.751188387882536,62.003370290071004,72.56636708643208
10/12/2021,49.41700300700361,48.453117048493425,45.52686792175684,39.99506860350506,49.75682853777218,29.062612336385357,48.448429228306665,81.01001529321513,73.79134976044763,53.68419455183858,43.57628945444222,51.00311065969499,75.45218431394885,55.13514195142957,78.65419457758273,33.281185568645355,52.84029667573769,56.02141910327964,47.18880398068361,48.22874801028815,72.82104530224063,64.86507499585744,21.28097671586032,63.058585958583585,76.38874929850172
10/13/2021,43.8657330623388,38.530654310334256,38.42929744507511,35.28668660933769,42.53511922266879,34.78872176644822,42.05446585712539,77.92123891084915,74.07765072177077,54.815145933520476,45.06502602804969,38.17765032649797,69.2278374738012,51.39543541518153,73.98570962794638,28.86165980071125,51.96715275409538,51.468867619471304,44.589704680751716,46.135414681162494,71.31557600573639,59.18368955525046,30.194615658309914,65.37923545586784,75.12182556605313
10/14/2021,46.67756861511942,34.03454003656002,35.20613167296493,35.42985997650523,42.98021498124779,32.70349739821803,42.69878812503263,75.3441982294096,74.90021419667113,54.600444802006926,45.924291373463774,34.26853368291853,51.503293272982674,43.13543206496947,68.35330741501694,31.551454349497007,52.46929736327041,42.25663933043442,43.523274343302276,44.78821768656907,67.01260779635248,55.39180356388398,33.48577733498922,56.39774769806753,67.37952880816479
10/15/2021,53.083034080899786,42.58211418972723,47.02009350634663,36.284048960818424,48.13032440600999,29.264977242610456,47.937162322760535,76.0965193793659,71.57020082552708,55.43974907941448,59.3758916817262,45.005477401074955,52.62965320922336,42.37809760624261,69.53059881068435,36.50786612785641,56.28598302022227,40.746811504528594,51.72661628506716,36.25102574924401,63.563210509458116,62.888507511208346,44.086522456240836,54.47683483597502,70.44322730754223
10/18/2021,59.76272604691349,48.727793594094535,51.89992261405801,50.29407272893472,50.53761593192305,26.78054132095059,50.3028545294321,73.44623020798312,73.57845922459886,63.679723037622914,64.85924192451905,48.98552726680698,51.21332973251352,51.51516076215935,66.17507196336663,44.0635024732184,58.23871412061326,49.80251257337253,60.648050711565446,42.79416369636303,64.48978386030517,62.195086090044455,52.87397210275295,63.39446630066501,69.38760237111222
10/19/2021,77.10380503930568,62.159336537096735,66.15056717358308,63.19942734924796,64.66068919508906,45.55350776049588,63.72065117049293,72.43112034143103,87.66779967701369,72.71305649941512,67.68220188231005,59.47186095474161,52.913941534933485,56.03512212824637,63.77881831876659,41.882791343186156,70.54838614823375,54.948955217473895,56.2633651307226,63.763237681950805,60.47020967360723,55.127318808381375,72.05203196797582,75.9903709566881,72.72719856573875
10/20/2021,77.34145107572968,64.5556685844436,69.26756003249653,64.80182063142257,69.58571823618898,50.30006728138851,69.46388896516973,76.27110156397531,83.19982237620184,68.19983942736098,66.65275897177528,64.80248873285599,56.68650387721811,57.78692878409729,67.27108887219569,49.60749836616999,70.46252984341814,55.88558778818468,45.21799494431669,64.22850239604342,61.66486780652728,49.63901154773022,76.04174155137146,80.1490828296922,70.85707082086105
10/21/2021,79.60523508638963,69.85671359985301,65.11224193147164,63.102635104298265,67.24189159755927,51.087795019648475,69.02615274584475,87.74972582329357,87.43354974330555,68.88231859688456,80.37251303381748,68.23200801560981,65.02951882891863,60.29932225159392,75.7421850404086,56.83441749695003,84.82455673007152,56.00761043556403,55.61749421400359,68.91442482087888,64.59353637639134,57.66220489603944,74.89234773131024,74.99337101614239,83.72079219674336
10/22/2021,77.61359784525085,68.35039150074175,68.92471498047665,64.75221570266714,62.89396181143447,49.07935068215768,64.89181185383289,76.36995719780145,89.97161860232401,66.71470985668014,81.74751832192061,69.30279436167677,56.7505302301398,49.69061127235134,59.97732260665607,59.139037622779334,86.34466888678222,47.391308938450294,52.29949867826726,73.9159182266176,49.19189691747035,54.399596170520525,75.85565520325534,71.40334212019553,70.12179677068978
10/25/2021,87.39616509180557,80.05042905601833,85.84769226377935,64.00798145168811,58.81741188235691,48.69057127451063,60.718523538988904,77.44551012458854,90.56652440618372,79.09477278856812,88.85826697272844,83.28279679278931,60.76837476193891,60.54510644568109,58.27430526042203,64.9006045574663,93.14404637187457,63.830626364870085,60.35517643392241,86.71702478473082,42.231073362452236,57.69658805065575,90.80270504887433,83.54983788109253,68.98717584034378
10/26/2021,82.0591593770354,76.95077100319035,84.83449138840732,59.852831620564835,53.57593908442717,46.394202644579536,56.360536715031834,77.30671886111288,94.87118253211187,75.48734305398244,87.93984621572068,82.45094481751295,54.523837877579766,64.5366617603768,64.233607013897,64.90068005846588,93.46643931423412,66.41441411086873,58.83349893983869,87.16953387308084,50.25964569990528,51.37224282942538,90.35693747779075,83.77560118459273,71.67615158688707
10/27/2021,80.53193440452333,76.59899904403082,88.63242690485629,60.98927981276425,54.30908731613349,37.51574810552638,55.75783671018878,82.86722680065398,92.62455939098263,86.75459934609954,88.60754144583625,84.73278858597958,54.70354569329965,58.08223199089105,76.88449012534029,67.76152076350343,89.43952670823666,58.532468892949844,59.29161688570291,79.92404131303921,57.0919018217074,56.27101082770053,85.98345339368498,82.54597919234403,63.170064790116605
10/28/2021,86.15960833325383,71.48390923779215,83.16304289085451,59.09768010821969,63.72180541182783,37.95693122434349,64.45334483237468,70.97820713857794,92.84631600451098,84.80119098594659,85.3888448169324,70.6933208174606,45.93527319746697,33.53398460906807,65.1000539737251,57.05061288518828,88.50580045078931,36.83593625829779,51.43155035954469,79.94061180648627,48.120254554782576,44.9714329289754,82.48300577524675,84.47877577577974,53.00684737027923
10/29/2021,86.56444681810044,79.71735172760148,88.51202661354357,64.7553401302169,61.98911323096641,41.18202361964913,62.40346798471693,68.22415948853931,96.11817127524367,86.17206190191388,84.99700339615103,74.18334176056197,50.23181763931066,29.776275724719895,60.49261075674632,55.48567493726521,93.4422894190926,34.497376016793496,56.61814923065209,81.9812736317999,70.64167484417152,49.276404542984515,83.63877255928205,91.82816706210058,52.55943327333026
11/01/2021,89.78525792437416,68.4433642924283,91.81256546068205,61.12159069076067,67.15704121703402,48.77123961904519,68.53893793886049,75.62664052626457,96.4598745099448,87.70107884486937,90.39025689135475,75.37090237993257,55.99854544228548,35.89253882952704,65.01547230641603,57.804167401585886,93.0428845975512,41.10998928883035,55.72983660802662,85.19207803278215,76.81643082333854,67.13843385211058,88.61800072581113,91.83871361517122,47.06601511971571
11/02/2021,88.09778125079232,70.14615071719476,92.52721439818265,55.704933065450824,62.280007252668845,53.82249095142812,62.71060741733642,75.6605137563572,97.12920259126192,75.40728843859159,84.7046126280581,78.87140285211153,58.571443864478034,37.646536550465186,70.84518194894665,68.4684644127313,81.99469631313798,41.3247018959626,55.15260786185733,89.42760279965012,77.48167198931188,75.33839416156421,78.99819172476147,91.22138051238159,48.25663930059029
11/03/2021,88.17925492522974,74.03702847735066,92.88630343497631,52.41781903341146,63.306142928080774,52.14908695578067,63.88346766384101,70.9141141929164,89.34674099100224,78.02796521391822,82.30518363930092,81.4296731560466,71.3193021156977,36.307543846242076,66.78605450783684,70.62614608922118,82.12626822826714,39.74870086669852,58.47724409880059,92.58535826331672,82.37947667993247,78.07966078005711,76.67248961383554,89.27966896194984,50.231789992063305
11/04/2021,86.63549662202854,71.99790020143621,92.13268172437527,56.52834434690037,60.05130183329438,51.88621285388496,60.30542118510063,64.74713216491926,90.09445002400831,82.44454676785452,79.09655184714683,79.63726493070212,67.82835683814014,31.814290374555554,58.67024586043688,66.3798690655199,80.34585259979242,38.586753887855274,56.6831745393298,92.58398269714489,83.88998119473881,77.19846352171494,76.25871368025105,85.65100437389975,47.63457354796523
11/05/2021,86.93569138486767,67.97895990652889,94.87846343363917,55.41017688475896,62.083822388126706,56.7318105311283,62.63930658235986,63.98847135124814,89.91743443903763,83.71333145958266,75.43894413387547,79.79777589255602,54.444404173872215,23.45207235584816,58.25773337416964,61.47429526563065,78.71278484947852,33.1255449307107,56.38138129499714,93.75727162225826,85.63921922950506,74.14109603145968,79.87677822360021,87.98702861235574,36.051420949719514
11/08/2021,85.14523124574986,65.61695754560401,94.11759017832162,55.71116759204043,60.95480324252445,53.756326142883225,61.63248602883032,67.12961690780526,87.81963958136097,74.08365238287803,78.93865330599046,82.18262689121275,53.93084489380381,35.84446597342777,60.603380781324155,61.51709266475593,68.050676813869,43.286508113105306,68.05330495561951,89.30581919748509,58.9629980460635,84.25856420955819,68.86765272227679,84.84981957557153,41.75422902986735
11/09/2021,85.14161458737529,56.5583641891206,94.72573250281141,53.39646940497798,60.5564285023236,49.08581808407085,60.534570260604745,62.88272533141031,78.7930118094426,66.51553835589934,81.62425422475812,80.61024076662078,51.355810584555954,37.055422045646424,59.77113397535342,45.527811632498015,65.45189422037798,41.00449993261966,71.31440675818261,76.68701630484094,56.75561364136657,78.08213970331857,65.63643374046823,86.13615994312049,43.62188437706375
11/10/2021,84.68639866445388,56.1665917292852,95.12545548353818,61.2217994707414,63.70292079416403,46.5047188021384,63.699624533726194,61.11101719160437,62.0095579823599,66.56403046519335,78.418856330536,80.45800548813473,41.04206036288008,33.70685072974321,60.772490140238034,44.45410523867204,67.19268761453537,41.18931428645955,71.05938527419613,77.39959298890564,53.738064453064254,74.29140756712052,68.91562305347547,93.83375968844237,36.999171811725965
11/11/2021,73.33491393342484,46.05288271895558,83.54312881909448,52.96840937627583,56.910534450448914,41.5258411213256,57.069593781470644,59.121886841827205,62.92712279228322,71.22197306876488,68.07547301407703,70.67122759945099,44.088002445424166,37.38918724834918,60.01358584112951,53.39062432753335,56.22643693449912,51.06124602009024,80.17727398022603,71.29950631414852,56.10490791467905,75.59250148805391,54.088822314154584,65.33917351824937,36.399045760614456
11/12/2021,77.07701927347526,48.145061828105135,84.8870617523936,59.748310178205706,66.5302360948169,52.341064448889824,67.53368575333893,55.592115603555136,61.62612757731959,67.23884227515714,59.27442210217536,72.43864865494217,34.70276414981453,33.207320548057226,58.940222926260816,47.59482672904011,52.61316584486463,47.38046620388598,74.58079474537215,72.08450206177028,56.17202547484149,74.3973405694951,49.80930396799895,65.93275116587486,40.41683809770364
11/15/2021,80.92142480012069,54.27259654854442,84.25639898883473,63.83837683913906,70.34965506716182,58.03477683430959,70.97845684951592,51.69951531611483,50.74243627854709,63.88843477898128,60.40761913431966,72.79278185594026,34.93334007882589,32.11747952286994,51.52335729498339,53.03716433030481,52.20194979278393,51.47288956814246,74.89107941460725,70.79013785017315,55.14052850782708,78.13956987676929,54.48334519199185,68.18051858166712,30.83882106893803
11/16/2021,78.90884103363456,52.540713705839536,78.36068673805963,62.03369220762687,67.61105141763515,72.77290918976757,69.22288289506733,60.059114681129216,49.572941313370315,60.133721411087286,46.05586200608958,69.68652269694127,31.91328822377139,33.50361170421037,46.9208970577221,42.630594812058966,53.071877631387345,52.289694394188025,72.06595841915149,76.96582117677045,53.20285648334112,75.89851276599225,57.41329759073606,64.83706500649089,36.170074702747016
11/17/2021,73.15767969169858,56.504406139379405,81.02474263071316,60.68890746470485,54.22517034093065,71.73358062687016,57.033231707811225,71.79918668884451,51.378287143591244,58.00065058579634,46.036900254524625,81.16318015333931,38.782808097626585,49.753595734814944,60.0541246725012,46.170300326203964,70.53146530646322,72.61417564376958,78.2109772295693,78.06194628344069,55.790892468821866,79.65964652995858,62.371095036533745,66.33827260715819,41.91606326094764
11/18/2021,72.41522222736116,53.36581670237652,72.21761228822054,57.90952596856003,55.656483154009265,67.48275025882444,57.90823148580141,65.90231081283541,50.98584777902243,58.232709266393584,43.155401910880045,79.60709044451589,18.569944073983166,45.49764880595851,54.641078694620596,51.57042597715658,73.04955741801172,65.8385339960094,75.28634832954243,76.83074954148297,39.43285525466074,79.1349823696547,62.59122827720371,64.07709619198289,38.596392045378096
11/19/2021,67.58451794690893,72.29912152695495,76.53341908423036,72.46090357868128,54.71126351039724,61.879314611030466,56.75506598246667,55.811134550897215,48.474454496482316,57.210197594072554,37.17951539910898,80.49210870666205,16.860474304552454,41.73237867170006,49.973949244022236,48.349311342767116,77.80858266514338,56.97953091611943,74.4381534348594,77.52875403636251,35.82769979955073,64.18427327649741,59.046199781826175,54.346669110648044,43.4209739273965
11/22/2021,74.93734390012192,78.90259319250087,78.49519223164893,76.14211887455093,67.64372204647104,61.998729390236406,71.58882730175114,45.11092967032552,43.169270297382354,63.121680745247296,34.666401229766436,77.7763606063545,14.077660294600832,38.90059355607165,32.257678802551254,49.56333854324023,85.82586447307264,52.892551289476046,74.88114150260192,78.7912071161823,31.951513038276374,57.81412928949552,69.88684497918376,47.83437843697497,34.10397356588476
11/23/2021,62.92058901416697,78.27676756818234,71.34072083047819,66.56510210546057,52.70444716968954,59.76146230133956,54.02630932512224,54.689598055181285,48.507330033791455,55.63648601019143,34.374961842003515,60.17836901147868,29.76203445921385,37.44502986014048,39.40672586807413,33.25522198854941,85.65294145713061,46.7616938484474,73.49251782869051,79.00465570663567,31.115661211564614,44.51378962043893,62.22089297158727,42.52139034836404,33.145939920745235
